ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
F77F6F2A53E2FD5D,electric_bike,2024-06-15 15:10:25.791000 UTC,2024-06-15 15:17:32.975000 UTC,,,,,41.9,-87.67,41.91,-87.66,member
DC2C5634B72995E1,electric_bike,2024-06-08 14:22:30.105000 UTC,2024-06-08 14:24:52.661000 UTC,,,,,41.92,-87.64,41.91,-87.63,member
B0F1297A0613FF61,electric_bike,2024-06-21 19:14:57.859000 UTC,2024-06-21 19:30:52.609000 UTC,,,,,41.91,-87.67,41.91,-87.63,casual
C11F969BECB3BD14,electric_bike,2024-10-05 22:22:08.481000 UTC,2024-10-05 22:22:25.536000 UTC,,,,,41.91,-87.66,41.91,-87.66,casual
D3A18E87C68447A6,electric_bike,2024-10-04 18:45:17.358000 UTC,2024-10-04 18:58:27.742000 UTC,,,,,41.92,-87.69,41.91,-87.66,member
A62BCD008EE62A11,electric_bike,2024-11-17 19:38:07.203000 UTC,2024-11-17 19:56:34.840000 UTC,,,,,41.91,-87.65,41.91,-87.71,member
87661C493BA09A8C,electric_bike,2024-11-30 16:46:29.586000 UTC,2024-11-30 16:49:41.145000 UTC,,,,,41.92,-87.71,41.91,-87.71,member
1E09837F136570F4,electric_bike,2024-08-13 19:47:09.394000 UTC,2024-08-13 19:59:29.020000 UTC,,,,,41.91,-87.67,41.91,-87.64,member
5A4940D32F7C2E98,electric_bike,2024-08-01 19:14:54.440000 UTC,2024-08-01 19:23:47.850000 UTC,,,,,41.93,-87.64,41.91,-87.62,member
C11798D55592BCE5,electric_bike,2024-08-24 08:48:16.936000 UTC,2024-08-24 09:01:15.601000 UTC,,,,,41.91,-87.65,41.91,-87.69,casual
C29860F2BB1E341B,electric_bike,2024-09-11 17:01:36.134000 UTC,2024-09-11 17:03:49.073000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
F011CC5F82F36558,electric_scooter,2024-09-29 14:27:25.044000 UTC,2024-09-29 14:37:25.153000 UTC,,,,,41.89,-87.63,41.91,-87.63,casual
A5BCE2375802E971,electric_scooter,2024-09-21 08:31:13.448000 UTC,2024-09-21 08:43:50.637000 UTC,,,,,41.89,-87.63,41.91,-87.63,casual
60A5E0B7E9A517A9,electric_bike,2024-09-28 06:15:11.754000 UTC,2024-09-28 06:25:35.231000 UTC,,,,,41.95,-87.65,41.91,-87.63,member
B83A47ADBBF4C7E5,electric_scooter,2024-09-09 17:27:52.170000 UTC,2024-09-09 18:02:57.575000 UTC,,,,,41.92,-87.75,41.91,-87.7,casual
90EFEDB3719647FB,electric_bike,2024-05-23 20:33:42.000000 UTC,2024-05-23 20:34:04.000000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
AA827CB555FCB82D,electric_bike,2024-05-25 22:44:16.000000 UTC,2024-05-25 23:06:16.000000 UTC,,,,,41.94,-87.66,41.91,-87.69,member
C9F1E7018DA15633,electric_bike,2024-10-06 19:31:54.719000 UTC,2024-10-06 19:32:36.243000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
EDA44A450554CE54,electric_bike,2024-10-16 21:37:39.625000 UTC,2024-10-16 21:45:46.775000 UTC,,,,,41.88,-87.66,41.91,-87.67,member
75FCE20EE6EF7DE5,electric_bike,2024-10-26 13:01:26.335000 UTC,2024-10-26 13:03:49.742000 UTC,,,,,41.92,-87.65,41.91,-87.65,member
31FFF8AE4713B4A3,electric_bike,2024-10-09 02:42:25.964000 UTC,2024-10-09 04:08:09.984000 UTC,,,,,41.91,-87.62,41.91,-87.72,member
A5E3486943E9E0D9,electric_bike,2024-10-19 01:15:47.897000 UTC,2024-10-19 01:20:52.836000 UTC,,,,,41.89,-87.63,41.91,-87.63,member
B0AE42811DB81EC2,electric_bike,2024-10-19 15:06:10.607000 UTC,2024-10-19 15:19:47.268000 UTC,,,,,41.93,-87.67,41.91,-87.63,casual
095A592968ADF9AB,electric_bike,2024-10-19 12:08:35.562000 UTC,2024-10-19 12:15:07.854000 UTC,,,,,41.92,-87.65,41.91,-87.63,casual
835D5C7613AFE569,electric_bike,2024-10-15 16:50:12.790000 UTC,2024-10-15 16:52:19.512000 UTC,,,,,41.9,-87.69,41.91,-87.7,member
62C941AA88EB45B9,electric_bike,2024-04-13 20:40:49.000000 UTC,2024-04-13 20:44:55.000000 UTC,,,,,41.92,-87.69,41.91,-87.69,member
65692B9674E02A5A,electric_bike,2024-04-06 13:16:12.000000 UTC,2024-04-06 13:20:30.000000 UTC,,,,,41.92,-87.64,41.91,-87.63,member
CFFDCC16EBA92726,electric_bike,2024-04-30 16:36:48.000000 UTC,2024-04-30 16:41:22.000000 UTC,,,,,41.91,-87.62,41.91,-87.62,member
5634B3BCDCFAF0C7,electric_bike,2024-04-27 16:24:57.000000 UTC,2024-04-27 16:33:16.000000 UTC,,,,,41.92,-87.64,41.91,-87.63,casual
9786A2721963E2A0,electric_bike,2024-08-11 09:10:21.494000 UTC,2024-08-11 09:30:20.959000 UTC,,,,,41.95,-87.71,41.91,-87.67,casual
709D6C3730DE7ED5,electric_bike,2024-08-10 15:31:00.229000 UTC,2024-08-10 16:20:15.933000 UTC,,,,,41.87,-87.61,41.91,-87.65,casual
B8740FACA0B048A3,electric_bike,2024-08-07 18:41:46.240000 UTC,2024-08-07 19:37:12.624000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
FAE5A37D1493D7C0,electric_bike,2024-08-25 22:36:23.063000 UTC,2024-08-25 22:38:07.477000 UTC,,,,,41.91,-87.63,41.91,-87.63,member
EEBCA682673A1DD3,electric_bike,2024-08-31 16:04:29.793000 UTC,2024-08-31 16:13:17.563000 UTC,,,,,41.9,-87.62,41.91,-87.63,casual
75315825D5B507AC,electric_bike,2024-08-07 18:33:48.549000 UTC,2024-08-07 18:47:25.755000 UTC,,,,,41.95,-87.64,41.91,-87.63,member
00B6F83FDAE8CCF7,electric_bike,2024-08-31 11:10:06.926000 UTC,2024-08-31 11:20:18.693000 UTC,,,,,41.92,-87.64,41.91,-87.63,member
CFFF5637FB7BA451,electric_bike,2024-08-30 07:36:09.453000 UTC,2024-08-30 07:40:59.398000 UTC,,,,,41.92,-87.64,41.91,-87.63,casual
E667A744EED9F19D,electric_bike,2024-08-15 18:10:35.652000 UTC,2024-08-15 18:37:48.633000 UTC,,,,,41.91,-87.69,41.91,-87.7,member
D9790EF7082FF7C8,electric_bike,2024-07-20 14:03:14.691000 UTC,2024-07-20 14:17:01.039000 UTC,,,,,41.94,-87.64,41.91,-87.62,casual
3C041C5FB52EF912,electric_bike,2024-07-22 20:30:33.841000 UTC,2024-07-22 20:31:43.012000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
798F401BA4FF1280,electric_bike,2024-07-03 09:26:27.994000 UTC,2024-07-03 09:32:36.571000 UTC,,,,,41.91,-87.65,41.91,-87.66,casual
A4430879AFC356BE,electric_bike,2024-07-15 18:30:11.423000 UTC,2024-07-15 20:05:57.757000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
2B46A46659F5FAF4,electric_bike,2024-07-17 20:23:14.129000 UTC,2024-07-17 20:34:37.518000 UTC,,,,,41.94,-87.67,41.91,-87.65,member
4EC7CF41C4FEE363,electric_bike,2024-07-27 21:03:02.388000 UTC,2024-07-27 21:04:49.244000 UTC,,,,,41.91,-87.7,41.91,-87.69,member
19F2428BDC0FC36D,electric_bike,2024-07-06 18:25:57.068000 UTC,2024-07-06 18:28:55.611000 UTC,,,,,41.91,-87.66,41.91,-87.66,member
E2756828DADAC17A,electric_bike,2023-12-07 05:18:29.000000 UTC,2023-12-07 05:25:00.000000 UTC,,,,,41.91,-87.63,41.91,-87.65,member
4393CB07E33F1693,electric_bike,2024-09-15 18:32:13.835000 UTC,2024-09-15 18:41:54.273000 UTC,,,,,41.89,-87.64,41.91,-87.66,casual
19D7F42204150179,electric_scooter,2024-09-11 14:30:44.861000 UTC,2024-09-11 14:31:34.823000 UTC,,,,,41.91,-87.64,41.91,-87.64,casual
537D4FB53A3A6D68,electric_scooter,2024-09-12 19:08:50.370000 UTC,2024-09-12 19:09:03.666000 UTC,,,,,41.91,-87.71,41.91,-87.71,casual
D4C1DA348ECB340E,electric_bike,2024-09-02 15:15:01.544000 UTC,2024-09-02 15:44:38.075000 UTC,,,,,41.91,-87.63,41.91,-87.62,casual
292DD1102D226FCD,electric_bike,2024-06-10 08:46:30.715000 UTC,2024-06-10 09:02:19.031000 UTC,,,,,41.97,-87.66,41.91,-87.65,member
D0721D1BA567555D,electric_bike,2024-06-16 19:11:01.731000 UTC,2024-06-16 19:20:43.911000 UTC,,,,,41.94,-87.64,41.91,-87.62,member
E1F84308B106A846,electric_bike,2024-06-11 18:28:36.234000 UTC,2024-06-11 19:26:39.396000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
448B4A4EF2BD1116,electric_bike,2024-06-22 20:05:02.468000 UTC,2024-06-22 20:10:30.272000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
1AAD014FCF810EE3,electric_bike,2024-06-30 13:18:20.075000 UTC,2024-06-30 13:39:17.809000 UTC,,,,,41.88,-87.62,41.91,-87.62,casual
4B308D2349A478BF,electric_bike,2024-06-25 19:26:31.214000 UTC,2024-06-25 19:33:16.266000 UTC,,,,,41.9,-87.63,41.91,-87.63,casual
ACDA8DEFD78A6125,electric_bike,2024-06-22 22:48:42.541000 UTC,2024-06-22 22:58:24.366000 UTC,,,,,41.89,-87.63,41.91,-87.63,member
8692D7A7E36559E4,electric_bike,2024-06-27 14:47:22.745000 UTC,2024-06-27 14:52:49.379000 UTC,,,,,41.91,-87.67,41.91,-87.68,casual
FBA9E3633C6DE795,electric_bike,2024-06-09 11:03:09.813000 UTC,2024-06-09 11:17:56.726000 UTC,,,,,41.93,-87.71,41.91,-87.67,member
5AE63E5D6B94510B,electric_bike,2024-11-15 16:21:43.967000 UTC,2024-11-15 16:36:38.906000 UTC,,,,,41.87,-87.65,41.91,-87.64,member
F21B7731D3CF14AC,electric_bike,2024-03-02 23:39:45.000000 UTC,2024-03-02 23:41:45.000000 UTC,,,,,41.91,-87.66,41.91,-87.66,casual
42433AD632EA0C9B,electric_bike,2024-08-19 21:49:56.811000 UTC,2024-08-19 21:57:08.363000 UTC,,,,,41.9,-87.68,41.91,-87.67,casual
3D6F549DF0FB0664,electric_bike,2024-08-13 20:00:53.107000 UTC,2024-08-13 20:05:20.255000 UTC,,,,,41.91,-87.66,41.91,-87.66,member
B3DA23CFB9AAD2E3,electric_bike,2024-08-17 19:22:27.713000 UTC,2024-08-17 19:46:18.885000 UTC,,,,,41.89,-87.63,41.91,-87.62,member
CE6464B8B6DE11AE,electric_scooter,2024-09-12 13:22:01.982000 UTC,2024-09-12 13:23:22.262000 UTC,,,,,41.91,-87.74,41.91,-87.74,casual
1FC0F6DB65296807,electric_bike,2024-09-26 17:00:40.473000 UTC,2024-09-26 17:02:29.353000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
B09F1B408C1239D4,electric_bike,2024-09-01 04:40:47.022000 UTC,2024-09-01 04:43:14.876000 UTC,,,,,41.91,-87.65,41.91,-87.65,casual
D6F80132AEF93378,electric_bike,2024-09-27 07:24:19.012000 UTC,2024-09-27 07:41:21.706000 UTC,,,,,41.97,-87.66,41.91,-87.65,member
27BB8C56F725B387,electric_bike,2024-09-07 03:30:51.228000 UTC,2024-09-07 03:53:49.498000 UTC,,,,,41.88,-87.65,41.91,-87.72,member
0533D8E1771E179F,electric_bike,2024-09-09 20:02:55.291000 UTC,2024-09-09 20:03:23.420000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
1032C4CD8D78FB39,electric_scooter,2024-09-30 18:00:40.533000 UTC,2024-09-30 18:13:30.905000 UTC,,,,,41.94,-87.64,41.91,-87.63,casual
7BEE190FB38C444C,electric_bike,2024-05-24 02:06:45.000000 UTC,2024-05-24 02:09:45.000000 UTC,,,,,41.91,-87.67,41.91,-87.68,member
78F28B811165FBCA,electric_bike,2024-05-18 14:47:41.000000 UTC,2024-05-18 14:57:03.000000 UTC,,,,,41.89,-87.61,41.91,-87.63,member
D6C366A67F71979B,electric_bike,2024-05-03 20:25:40.000000 UTC,2024-05-03 20:39:44.000000 UTC,,,,,41.89,-87.65,41.91,-87.66,casual
7BD6A7E8766B154C,electric_bike,2024-05-16 20:11:37.000000 UTC,2024-05-16 20:24:26.000000 UTC,,,,,41.92,-87.72,41.91,-87.67,member
2D9E6CED5B86AD5A,electric_bike,2024-05-11 16:17:50.000000 UTC,2024-05-11 16:45:44.000000 UTC,,,,,41.87,-87.74,41.91,-87.76,casual
9AAA07FCA94F94FD,electric_bike,2024-05-19 14:44:51.000000 UTC,2024-05-19 15:11:49.000000 UTC,,,,,41.91,-87.62,41.91,-87.67,casual
D04EADFE365CD0D9,electric_bike,2024-05-23 19:37:08.000000 UTC,2024-05-23 19:44:29.000000 UTC,,,,,41.92,-87.65,41.91,-87.63,member
178EAC09C532631B,electric_bike,2024-10-03 14:57:08.445000 UTC,2024-10-03 14:59:58.739000 UTC,,,,,41.91,-87.67,41.91,-87.67,member
F7F6E8B88C4829A9,electric_bike,2024-09-11 18:04:35.792000 UTC,2024-09-11 18:25:25.156000 UTC,,,,,41.89,-87.66,41.91,-87.68,member
5BC36A94AAAC5751,electric_bike,2024-11-27 20:13:26.044000 UTC,2024-11-27 20:15:37.377000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
79A2BC52BAE8B778,electric_bike,2024-11-20 19:56:20.200000 UTC,2024-11-20 20:09:10.281000 UTC,,,,,41.89,-87.65,41.91,-87.63,member
8F9A1A56E08453E7,electric_bike,2024-04-24 10:57:04.000000 UTC,2024-04-24 11:00:43.000000 UTC,,,,,41.92,-87.65,41.91,-87.65,member
81923C64105D4738,electric_bike,2024-04-13 16:42:17.000000 UTC,2024-04-13 17:00:46.000000 UTC,,,,,41.92,-87.69,41.91,-87.71,casual
B54292278EB8F3EB,electric_bike,2024-04-11 19:16:27.000000 UTC,2024-04-11 19:24:42.000000 UTC,,,,,41.92,-87.66,41.91,-87.68,member
A9DE0DDC9EF2DEE3,electric_bike,2024-04-20 19:14:50.000000 UTC,2024-04-20 19:23:09.000000 UTC,,,,,41.92,-87.66,41.91,-87.66,member
5FD05D3C791B8773,electric_bike,2024-04-25 17:11:59.000000 UTC,2024-04-25 17:32:05.000000 UTC,,,,,41.94,-87.65,41.91,-87.65,member
0F7D01C0C735D71B,electric_bike,2024-08-27 19:15:57.996000 UTC,2024-08-27 19:17:57.977000 UTC,,,,,41.91,-87.67,41.91,-87.67,member
04CC3E68BF987549,electric_bike,2024-08-02 16:52:15.627000 UTC,2024-08-02 17:00:39.690000 UTC,,,,,41.9,-87.69,41.91,-87.67,member
36C39B691270D112,electric_bike,2024-08-17 18:14:22.294000 UTC,2024-08-17 18:20:24.170000 UTC,,,,,41.92,-87.66,41.91,-87.65,member
F37CE75408C170F7,electric_bike,2024-08-08 20:47:46.389000 UTC,2024-08-08 20:48:08.523000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
59E4D686C04F25F7,electric_bike,2024-08-08 21:37:00.931000 UTC,2024-08-08 21:37:18.791000 UTC,,,,,41.91,-87.63,41.91,-87.63,member
83CDD8B8E8097015,electric_bike,2024-08-18 17:17:31.401000 UTC,2024-08-18 17:23:11.022000 UTC,,,,,41.9,-87.62,41.91,-87.63,casual
1B2EF55FA04BACF2,electric_bike,2024-08-27 17:38:44.987000 UTC,2024-08-27 17:54:34.698000 UTC,,,,,41.94,-87.66,41.91,-87.63,member
7D726CFBB9939385,electric_bike,2024-08-02 22:49:42.029000 UTC,2024-08-02 23:18:59.420000 UTC,,,,,41.87,-87.63,41.91,-87.68,member
6B6E2F06DE62CFD0,electric_bike,2024-08-26 14:19:22.145000 UTC,2024-08-26 14:21:58.407000 UTC,,,,,41.92,-87.68,41.91,-87.68,casual
A23C38CAD9933B90,electric_bike,2024-10-14 18:42:18.678000 UTC,2024-10-14 18:42:43.551000 UTC,,,,,41.91,-87.68,41.91,-87.68,casual
22DB3C8DB64C504A,electric_bike,2024-02-20 08:32:42.000000 UTC,2024-02-20 09:10:12.000000 UTC,,,,,41.99,-87.66,41.91,-87.63,member
09A73D1CCB27BA43,electric_bike,2024-07-04 16:17:26.582000 UTC,2024-07-04 16:22:41.582000 UTC,,,,,41.92,-87.63,41.91,-87.63,casual
919D488321313367,electric_bike,2024-07-12 16:14:11.633000 UTC,2024-07-12 16:14:24.784000 UTC,,,,,41.91,-87.67,41.91,-87.67,member
D97A6D23D16CB882,electric_bike,2024-07-05 12:43:55.464000 UTC,2024-07-05 12:44:06.737000 UTC,,,,,41.91,-87.62,41.91,-87.62,casual
78536D51734DA4C6,electric_bike,2023-12-03 15:01:53.000000 UTC,2023-12-03 15:12:40.000000 UTC,,,,,41.93,-87.68,41.91,-87.66,member
B2B1A532AB61DAD2,electric_bike,2023-12-06 15:26:46.000000 UTC,2023-12-06 15:31:26.000000 UTC,,,,,41.93,-87.67,41.91,-87.66,member
5639DBEE03272057,electric_bike,2023-12-27 10:19:21.000000 UTC,2023-12-27 10:27:13.000000 UTC,,,,,41.9,-87.69,41.91,-87.68,member
75D154EAADBDF596,electric_bike,2024-09-09 13:32:26.521000 UTC,2024-09-09 13:50:36.681000 UTC,,,,,41.92,-87.72,41.91,-87.66,member
D93B49035311BB8B,electric_scooter,2024-09-14 22:35:15.434000 UTC,2024-09-14 22:41:06.639000 UTC,,,,,41.91,-87.73,41.91,-87.73,casual
7CC11CD7F7F191D4,electric_scooter,2024-09-18 23:08:16.558000 UTC,2024-09-18 23:12:31.958000 UTC,,,,,41.91,-87.64,41.91,-87.64,member
520A3DE0EF709B0E,electric_bike,2024-09-19 19:28:06.829000 UTC,2024-09-19 19:28:24.875000 UTC,,,,,41.91,-87.62,41.91,-87.62,member
A4C2822E2BC3FE6F,electric_bike,2024-06-22 14:19:57.308000 UTC,2024-06-22 14:46:19.035000 UTC,,,,,41.96,-87.64,41.91,-87.63,casual
F14F646FE0BB3E50,electric_bike,2024-06-28 12:25:36.689000 UTC,2024-06-28 12:47:01.185000 UTC,,,,,41.93,-87.64,41.91,-87.69,casual
078729B101E7090A,electric_bike,2024-06-19 18:08:33.915000 UTC,2024-06-19 18:25:30.036000 UTC,,,,,41.91,-87.67,41.91,-87.62,member
7BE8BD179A13CA7A,electric_bike,2024-06-07 19:12:11.185000 UTC,2024-06-07 19:59:18.831000 UTC,,,,,41.96,-87.64,41.91,-87.63,casual
F5587C37ACADD33C,electric_bike,2024-06-29 09:49:59.191000 UTC,2024-06-29 10:03:14.604000 UTC,,,,,41.93,-87.65,41.91,-87.63,member
A57077B70A77696D,electric_bike,2024-06-08 15:29:47.649000 UTC,2024-06-08 15:30:08.055000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
CD5B73DF41BDC7E1,electric_bike,2024-06-22 18:20:45.195000 UTC,2024-06-22 18:25:25.898000 UTC,,,,,41.91,-87.68,41.91,-87.69,member
D185E6FE655216CB,electric_bike,2024-06-18 14:23:56.224000 UTC,2024-06-18 14:50:39.021000 UTC,,,,,41.93,-87.69,41.91,-87.62,member
6716C306E17253B7,electric_bike,2024-06-26 06:38:08.695000 UTC,2024-06-26 06:38:29.748000 UTC,,,,,41.91,-87.63,41.91,-87.63,member
8B9D6EAF67842102,electric_bike,2024-06-04 13:32:11.244000 UTC,2024-06-04 13:37:16.330000 UTC,,,,,41.9,-87.62,41.91,-87.62,casual
B588F6A45FF39B06,electric_bike,2024-06-02 11:58:04.339000 UTC,2024-06-02 12:03:08.507000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
3E853F13A53DCE35,electric_bike,2024-10-01 18:17:12.195000 UTC,2024-10-01 18:25:51.594000 UTC,,,,,41.9,-87.63,41.91,-87.66,member
D0FBA0EE1A5DE296,electric_bike,2024-11-16 19:00:15.752000 UTC,2024-11-16 19:00:51.426000 UTC,,,,,41.91,-87.75,41.91,-87.75,casual
F34B298B677016D2,electric_bike,2024-11-08 13:04:06.883000 UTC,2024-11-08 13:21:10.928000 UTC,,,,,41.9,-87.68,41.91,-87.71,casual
BB859C437A07014C,electric_bike,2024-11-26 15:02:02.884000 UTC,2024-11-26 15:04:55.495000 UTC,,,,,41.91,-87.68,41.91,-87.69,member
8CD63A9AA08800C9,electric_bike,2024-11-11 10:07:23.205000 UTC,2024-11-11 10:22:00.768000 UTC,,,,,41.93,-87.7,41.91,-87.69,member
18C5906B280B418D,electric_bike,2024-03-31 18:31:55.000000 UTC,2024-03-31 18:32:29.000000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
6B807A7448334432,electric_bike,2024-03-20 14:18:12.000000 UTC,2024-03-20 14:59:55.000000 UTC,,,,,41.91,-87.72,41.91,-87.72,member
B0C5BB86301508F9,electric_bike,2024-08-11 20:15:03.904000 UTC,2024-08-11 20:24:21.148000 UTC,,,,,41.91,-87.65,41.91,-87.64,casual
2CC2C2CF52950747,electric_bike,2024-08-19 12:08:54.537000 UTC,2024-08-19 12:24:32.386000 UTC,,,,,41.89,-87.64,41.91,-87.64,member
D2F1B4E90D863ACA,electric_bike,2024-09-01 19:08:42.153000 UTC,2024-09-01 19:11:25.612000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
B37A53499CFD640A,electric_scooter,2024-09-05 17:35:41.181000 UTC,2024-09-05 17:36:51.873000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
379C05125E7BBEF4,electric_bike,2024-09-11 17:52:36.690000 UTC,2024-09-11 17:59:48.271000 UTC,,,,,41.9,-87.63,41.91,-87.63,casual
88ACB74C5FF802AB,electric_bike,2024-05-11 19:39:46.000000 UTC,2024-05-11 19:39:59.000000 UTC,,,,,41.91,-87.72,41.91,-87.72,casual
8C01400D59E39851,electric_bike,2024-05-11 18:51:09.000000 UTC,2024-05-11 18:53:16.000000 UTC,,,,,41.9,-87.67,41.91,-87.67,casual
7A2211D94F928A9D,electric_bike,2024-05-05 22:01:27.000000 UTC,2024-05-05 22:02:59.000000 UTC,,,,,41.91,-87.63,41.91,-87.64,member
78C8CC6563F09FDB,electric_bike,2024-05-30 18:35:20.000000 UTC,2024-05-30 18:43:10.000000 UTC,,,,,41.91,-87.69,41.91,-87.7,casual
B901F0998CBB4CF2,electric_bike,2024-10-25 13:55:54.904000 UTC,2024-10-25 14:03:18.721000 UTC,,,,,41.91,-87.71,41.91,-87.71,casual
AD5329BAE31AA732,electric_bike,2024-10-25 19:22:20.463000 UTC,2024-10-25 19:29:04.085000 UTC,,,,,41.91,-87.68,41.91,-87.69,member
0A7C18CFC12EBB61,electric_bike,2024-10-29 15:08:13.823000 UTC,2024-10-29 15:22:18.178000 UTC,,,,,41.88,-87.66,41.91,-87.67,member
DE35521E0BFB6CFE,electric_scooter,2024-09-03 09:26:14.447000 UTC,2024-09-03 09:33:05.285000 UTC,,,,,41.91,-87.69,41.91,-87.68,member
1A4F66582315FBFC,electric_bike,2024-11-12 13:50:58.403000 UTC,2024-11-12 13:58:17.066000 UTC,,,,,41.91,-87.67,41.91,-87.65,casual
3CC7297DD5EA16E8,electric_bike,2024-10-16 05:21:48.545000 UTC,2024-10-16 05:27:36.443000 UTC,,,,,41.9,-87.63,41.91,-87.65,member
3F31EA12478584C5,electric_bike,2024-10-19 10:27:11.352000 UTC,2024-10-19 10:40:57.419000 UTC,,,,,41.94,-87.66,41.91,-87.63,member
0D5D057C0E9F2B90,electric_bike,2024-04-04 03:48:17.000000 UTC,2024-04-04 03:51:29.000000 UTC,,,,,41.92,-87.69,41.91,-87.69,member
12784AB1DE1CC2C7,electric_bike,2024-08-11 14:39:32.054000 UTC,2024-08-11 14:53:44.066000 UTC,,,,,41.94,-87.64,41.91,-87.63,casual
F7AE388B0E938812,electric_bike,2024-10-05 16:23:43.120000 UTC,2024-10-05 16:34:23.339000 UTC,,,,,41.94,-87.68,41.91,-87.68,member
A1D61A3A8BFCECCD,electric_bike,2024-01-04 22:36:41.000000 UTC,2024-01-04 22:45:02.000000 UTC,,,,,41.91,-87.63,41.91,-87.67,member
6B3DE6CF8E9EAF62,electric_bike,2024-02-10 03:25:40.000000 UTC,2024-02-10 03:27:41.000000 UTC,,,,,41.92,-87.7,41.91,-87.7,casual
3C6BAEC4883D3CFA,electric_bike,2024-02-29 20:27:27.000000 UTC,2024-02-29 20:41:30.000000 UTC,,,,,41.9,-87.69,41.91,-87.66,member
7DA6152FEEE9F325,electric_scooter,2024-09-21 16:48:29.744000 UTC,2024-09-21 16:56:50.226000 UTC,,,,,41.9,-87.63,41.91,-87.65,casual
5AA6245E09AC50A4,electric_bike,2024-07-08 18:26:56.940000 UTC,2024-07-08 18:27:06.278000 UTC,,,,,41.91,-87.68,41.91,-87.68,casual
84028ABE06CF56A0,electric_bike,2024-07-19 01:22:01.408000 UTC,2024-07-19 01:30:09.947000 UTC,,,,,41.91,-87.68,41.91,-87.69,casual
3156F9F1E862B6AB,electric_bike,2024-07-20 13:09:46.639000 UTC,2024-07-20 13:25:11.360000 UTC,,,,,41.87,-87.62,41.91,-87.63,member
08760C6F1B704F2E,electric_bike,2024-07-04 20:26:55.631000 UTC,2024-07-04 20:30:34.928000 UTC,,,,,41.9,-87.65,41.91,-87.66,member
615FC0B5EBE41C2B,electric_bike,2024-07-04 18:40:58.121000 UTC,2024-07-04 19:00:11.579000 UTC,,,,,41.94,-87.67,41.91,-87.62,member
D73D7699EB2E96D6,electric_bike,2024-07-25 10:44:15.868000 UTC,2024-07-25 10:53:04.877000 UTC,,,,,41.94,-87.64,41.91,-87.62,member
BC94C0C10B91C489,electric_bike,2024-07-27 20:28:49.093000 UTC,2024-07-27 20:34:32.291000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
C6C17D5702977DB3,electric_bike,2024-07-13 14:39:08.582000 UTC,2024-07-13 14:49:46.164000 UTC,,,,,41.93,-87.63,41.91,-87.63,casual
2331CCC9C967AA92,electric_bike,2024-07-30 17:36:07.378000 UTC,2024-07-30 17:52:12.761000 UTC,,,,,41.88,-87.65,41.91,-87.63,member
4D45BBC1B8C5CE57,electric_bike,2023-12-16 17:39:07.000000 UTC,2023-12-16 17:43:40.000000 UTC,,,,,41.9,-87.63,41.91,-87.64,member
F1164AD5A38318E4,electric_bike,2023-12-30 10:22:22.000000 UTC,2023-12-30 10:27:34.000000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
18C5B7896AD8FACD,electric_bike,2023-12-09 12:10:05.000000 UTC,2023-12-09 12:16:35.000000 UTC,,,,,41.9,-87.63,41.91,-87.63,member
6506B28C9CBFFB9A,electric_bike,2023-12-12 15:38:39.000000 UTC,2023-12-12 15:42:34.000000 UTC,,,,,41.92,-87.66,41.91,-87.65,member
B32A50D113610AD5,electric_scooter,2024-09-03 08:50:19.086000 UTC,2024-09-03 08:57:06.709000 UTC,,,,,41.91,-87.66,41.91,-87.66,casual
CFE73981362506FB,electric_bike,2024-09-25 12:02:04.138000 UTC,2024-09-25 12:12:54.537000 UTC,,,,,41.93,-87.64,41.91,-87.64,member
5D96878B1F4C9C4F,electric_bike,2024-09-08 16:10:14.845000 UTC,2024-09-08 16:23:21.573000 UTC,,,,,41.89,-87.62,41.91,-87.62,member
9E7F534364459105,electric_bike,2024-06-12 17:46:35.620000 UTC,2024-06-12 17:53:29.879000 UTC,,,,,41.89,-87.64,41.91,-87.65,member
D6496C4D85E65645,electric_bike,2024-06-05 17:17:21.749000 UTC,2024-06-05 17:26:50.788000 UTC,,,,,41.93,-87.64,41.91,-87.63,casual
8FF0BDB6E5C7C498,electric_bike,2024-06-09 11:28:24.061000 UTC,2024-06-09 11:41:23.328000 UTC,,,,,41.94,-87.65,41.91,-87.63,member
